"transaction_id";"transaction_date";"guest_id";"room_number";"outlet";"charge_amount"
"FB000409";"2026-06-07";"G00324";522;"Restaurant & Bar";84.0
"FB000410";"2026-01-24";"G00327";102;"Restaurant & Bar";65.0
"FB000411";"2026-05-02";"G00328";101;"Breakfast";34.0
"FB000412";"2026-03-20";"G00331";405;"Breakfast";18.0
"FB000413";"2026-03-20";"G00331";405;"Restaurant & Bar";90.0
"FB000414";"2026-03-21";"G00331";405;"Room Service";42.0
"FB000415";"2026-03-19";"G00333";315;"Restaurant & Bar";93.0
"FB000416";"2026-03-19";"G00333";315;"Room Service";47.0
"FB000417";"2026-03-20";"G00333";315;"Breakfast";12.0
"FB000418";"2026-03-27";"G00334";419;"Breakfast";36.0
"FB000419";"2026-03-28";"G00334";419;"Restaurant & Bar";70.0
"FB000420";"2026-03-28";"G00334";419;"Breakfast";37.0
"FB000421";"2026-03-26";"G00334";419;"Restaurant & Bar";50.0
"FB000422";"2026-05-16";"G00335";220;"Restaurant & Bar";82.0
"FB000423";"2026-03-17";"G00337";205;"Restaurant & Bar";50.0
"FB000424";"2026-03-18";"G00337";205;"Restaurant & Bar";84.0
"FB000425";"2026-02-16";"G00338";308;"Restaurant & Bar";64.0
"FB000426";"2026-02-13";"G00338";308;"Restaurant & Bar";95.0
"FB000427";"2026-02-14";"G00338";308;"Restaurant & Bar";50.0
"FB000428";"2026-04-04";"G00339";326;"Room Service";29.0
"FB000429";"2026-03-21";"G00340";407;"Restaurant & Bar";64.0
"FB000430";"2026-06-20";"G00342";319;"Room Service";37.0
"FB000431";"2026-06-19";"G00342";319;"Restaurant & Bar";63.0
"FB000432";"2026-06-21";"G00342";319;"Restaurant & Bar";35.0
"FB000433";"2026-02-12";"G00343";233;"Restaurant & Bar";92.0
"FB000434";"2026-02-13";"G00343";233;"Restaurant & Bar";92.0
"FB000435";"2026-02-13";"G00343";233;"Breakfast";16.0
"FB000436";"2026-04-02";"G00344";205;"Restaurant & Bar";54.0
"FB000437";"2026-04-04";"G00344";205;"Breakfast";25.0
"FB000438";"2026-04-03";"G00344";205;"Breakfast";27.0
"FB000439";"2026-02-10";"G00347";516;"Restaurant & Bar";110.0
"FB000440";"2026-02-10";"G00347";516;"Room Service";69.0
"FB000441";"2026-05-18";"G00349";307;"Room Service";76.0
"FB000442";"2026-03-31";"G00350";432;"Breakfast";27.0
"FB000443";"2026-04-01";"G00350";432;"Breakfast";35.0
"FB000444";"2026-01-27";"G00352";302;"Breakfast";10.0
"FB000445";"2026-01-25";"G00352";302;"Restaurant & Bar";54.0
"FB000446";"2026-01-25";"G00352";302;"Restaurant & Bar";32.0
"FB000447";"2026-01-25";"G00352";302;"Restaurant & Bar";28.0
"FB000448";"2026-01-26";"G00352";302;"Restaurant & Bar";86.0
"FB000449";"2026-05-08";"G00353";125;"Restaurant & Bar";48.0
"FB000450";"2026-05-05";"G00353";125;"Restaurant & Bar";21.0
"FB000451";"2026-05-06";"G00353";125;"Restaurant & Bar";34.0
"FB000452";"2026-03-25";"G00354";110;"Restaurant & Bar";74.0
"FB000453";"2026-01-31";"G00355";103;"Breakfast";30.0
"FB000454";"2026-01-31";"G00355";103;"Room Service";72.0
"FB000455";"2026-01-30";"G00355";103;"Restaurant & Bar";108.0
"FB000456";"2026-05-17";"G00356";201;"Restaurant & Bar";53.0
"FB000457";"2026-05-18";"G00356";201;"Room Service";56.0
"FB000458";"2026-05-20";"G00356";201;"Breakfast";32.0
"FB000459";"2026-03-13";"G00357";508;"Restaurant & Bar";25.0
"FB000460";"2026-05-01";"G00358";511;"Restaurant & Bar";57.0
"FB000461";"2026-05-03";"G00358";511;"Restaurant & Bar";29.0
"FB000462";"2026-05-01";"G00358";511;"Restaurant & Bar";70.0
"FB000463";"2026-05-01";"G00362";231;"Restaurant & Bar";67.0
"FB000464";"2026-04-30";"G00362";231;"Restaurant & Bar";76.0
"FB000465";"2026-02-14";"G00364";329;"Restaurant & Bar";95.0
"FB000466";"2026-03-02";"G00365";414;"Restaurant & Bar";66.0
"FB000467";"2026-03-03";"G00365";414;"Breakfast";18.0
"FB000468";"2026-03-05";"G00365";414;"Restaurant & Bar";114.0
"FB000469";"2026-05-26";"G00366";424;"Restaurant & Bar";20.0
"FB000470";"2026-01-26";"G00367";514;"Restaurant & Bar";21.0
"FB000471";"2026-03-02";"G00368";224;"Breakfast";30.0
"FB000472";"2026-04-21";"G00370";207;"Restaurant & Bar";113.0
"FB000473";"2026-03-07";"G00371";225;"Room Service";37.0
"FB000474";"2026-03-10";"G00371";225;"Restaurant & Bar";55.0
"FB000475";"2026-05-02";"G00372";203;"Room Service";82.0
"FB000476";"2026-05-01";"G00372";203;"Restaurant & Bar";32.0
"FB000477";"2026-05-02";"G00372";203;"Restaurant & Bar";40.0
"FB000478";"2026-05-02";"G00372";203;"Restaurant & Bar";60.0
"FB000479";"2026-05-04";"G00372";203;"Room Service";66.0
"FB000480";"2026-03-10";"G00373";312;"Breakfast";12.0
"FB000481";"2026-03-10";"G00373";312;"Room Service";46.0
"FB000482";"2026-03-10";"G00373";312;"Breakfast";22.0
"FB000483";"2026-04-19";"G00376";314;"Restaurant & Bar";43.0
"FB000484";"2026-04-16";"G00376";314;"Breakfast";35.0
"FB000485";"2026-04-16";"G00376";314;"Restaurant & Bar";97.0
"FB000486";"2026-04-28";"G00378";510;"Breakfast";35.0
"FB000487";"2026-06-03";"G00379";211;"Restaurant & Bar";40.0
"FB000488";"2026-06-04";"G00379";211;"Restaurant & Bar";101.0
"FB000489";"2026-01-17";"G00382";215;"Breakfast";32.0
"FB000490";"2026-01-16";"G00382";215;"Room Service";22.0
"FB000491";"2026-02-19";"G00383";525;"Restaurant & Bar";23.0
"FB000492";"2026-03-16";"G00385";512;"Breakfast";18.0
"FB000493";"2026-03-17";"G00385";512;"Restaurant & Bar";95.0
"FB000494";"2026-03-02";"G00386";501;"Breakfast";29.0
"FB000495";"2026-03-03";"G00386";501;"Restaurant & Bar";43.0
"FB000496";"2026-06-16";"G00387";125;"Breakfast";20.0
"FB000497";"2026-06-16";"G00387";125;"Room Service";67.0
"FB000498";"2026-06-17";"G00387";125;"Restaurant & Bar";67.0
"FB000499";"2026-06-16";"G00387";125;"Breakfast";25.0
"FB000500";"2026-03-13";"G00388";423;"Breakfast";33.0
"FB000501";"2026-06-04";"G00389";310;"Restaurant & Bar";59.0
"FB000502";"2026-06-02";"G00389";310;"Room Service";37.0
"FB000503";"2026-03-27";"G00391";128;"Breakfast";18.0
"FB000504";"2026-03-31";"G00394";223;"Restaurant & Bar";46.0
"FB000505";"2026-03-31";"G00394";223;"Room Service";18.0
"FB000506";"2026-05-21";"G00395";329;"Restaurant & Bar";51.0
"FB000507";"2026-04-25";"G00396";308;"Breakfast";22.0
"FB000508";"2026-02-02";"G00399";130;"Breakfast";29.0
"FB000509";"2026-02-03";"G00399";130;"Room Service";52.0
"FB000510";"2026-05-05";"G00401";427;"Breakfast";22.0
"FB000511";"2026-05-03";"G00401";427;"Room Service";30.0
"FB000512";"2026-05-02";"G00401";427;"Restaurant & Bar";46.0
"FB000513";"2026-02-22";"G00402";206;"Restaurant & Bar";38.0
"FB000514";"2026-04-01";"G00407";214;"Room Service";72.0
"FB000515";"2026-04-02";"G00407";214;"Breakfast";28.0
"FB000516";"2026-04-04";"G00407";214;"Room Service";76.0
"FB000517";"2026-04-04";"G00407";214;"Restaurant & Bar";44.0
"FB000518";"2026-05-11";"G00409";102;"Breakfast";19.0
"FB000519";"2026-02-11";"G00411";225;"Restaurant & Bar";22.0
"FB000520";"2026-02-11";"G00411";225;"Breakfast";16.0
"FB000521";"2026-02-13";"G00411";225;"Breakfast";29.0
"FB000522";"2026-02-14";"G00411";225;"Breakfast";13.0
"FB000523";"2026-05-20";"G00414";310;"Room Service";78.0
"FB000524";"2026-02-08";"G00415";502;"Restaurant & Bar";100.0
"FB000525";"2026-02-06";"G00415";502;"Breakfast";29.0
"FB000526";"2026-03-18";"G00416";505;"Restaurant & Bar";21.0
"FB000527";"2026-05-23";"G00418";527;"Breakfast";27.0
"FB000528";"2026-04-04";"G00419";115;"Breakfast";24.0
"FB000529";"2026-06-19";"G00420";202;"Restaurant & Bar";94.0
"FB000530";"2026-06-20";"G00420";202;"Restaurant & Bar";96.0
"FB000531";"2026-01-15";"G00421";514;"Room Service";80.0
"FB000532";"2026-01-16";"G00421";514;"Room Service";80.0
"FB000533";"2026-01-14";"G00423";323;"Breakfast";33.0
"FB000534";"2026-01-15";"G00423";323;"Room Service";72.0
"FB000535";"2026-01-14";"G00423";323;"Restaurant & Bar";68.0
"FB000536";"2026-05-24";"G00425";128;"Restaurant & Bar";79.0
"FB000537";"2026-05-24";"G00425";128;"Restaurant & Bar";112.0
"FB000538";"2026-05-26";"G00425";128;"Restaurant & Bar";53.0
"FB000539";"2026-05-04";"G00426";532;"Restaurant & Bar";58.0
"FB000540";"2026-03-31";"G00429";215;"Restaurant & Bar";28.0
"FB000541";"2026-05-12";"G00431";422;"Room Service";64.0
"FB000542";"2026-05-13";"G00431";422;"Restaurant & Bar";104.0
"FB000543";"2026-05-12";"G00431";422;"Restaurant & Bar";49.0
"FB000544";"2026-02-13";"G00432";223;"Restaurant & Bar";37.0
"FB000545";"2026-02-15";"G00432";223;"Restaurant & Bar";64.0
"FB000546";"2026-02-15";"G00432";223;"Restaurant & Bar";100.0
"FB000547";"2026-02-13";"G00432";223;"Breakfast";15.0
"FB000548";"2026-05-10";"G00433";512;"Breakfast";16.0
"FB000549";"2026-02-20";"G00434";422;"Restaurant & Bar";63.0
"FB000550";"2026-02-22";"G00434";422;"Restaurant & Bar";31.0
"FB000551";"2026-02-20";"G00434";422;"Restaurant & Bar";46.0
"FB000552";"2026-05-13";"G00435";203;"Room Service";71.0
"FB000553";"2026-05-12";"G00435";203;"Restaurant & Bar";100.0
"FB000554";"2026-05-13";"G00435";203;"Restaurant & Bar";98.0
"FB000555";"2026-06-18";"G00436";306;"Restaurant & Bar";31.0
"FB000556";"2026-06-21";"G00436";306;"Room Service";21.0
"FB000557";"2026-06-19";"G00436";306;"Restaurant & Bar";68.0
"FB000558";"2026-03-27";"G00437";211;"Breakfast";34.0
"FB000559";"2026-03-27";"G00437";211;"Restaurant & Bar";59.0
"FB000560";"2026-04-06";"G00438";334;"Restaurant & Bar";56.0
"FB000561";"2026-02-17";"G00440";206;"Restaurant & Bar";57.0
"FB000562";"2026-04-20";"G00442";234;"Breakfast";36.0
"FB000563";"2026-04-20";"G00442";234;"Breakfast";23.0
"FB000564";"2026-04-22";"G00442";234;"Restaurant & Bar";83.0
"FB000565";"2026-04-01";"G00444";431;"Restaurant & Bar";112.0
"FB000566";"2026-06-14";"G00445";501;"Restaurant & Bar";96.0
"FB000567";"2026-06-15";"G00445";501;"Breakfast";34.0
"FB000568";"2026-01-04";"G00447";504;"Breakfast";31.0
"FB000569";"2026-01-03";"G00447";504;"Restaurant & Bar";67.0
"FB000570";"2026-01-03";"G00447";504;"Restaurant & Bar";22.0
"FB000571";"2026-05-09";"G00448";412;"Room Service";51.0
"FB000572";"2026-05-14";"G00449";533;"Breakfast";35.0
"FB000573";"2026-05-13";"G00449";533;"Breakfast";25.0
"FB000574";"2026-05-13";"G00449";533;"Restaurant & Bar";99.0
"FB000575";"2026-05-13";"G00449";533;"Breakfast";28.0
"FB000576";"2026-05-13";"G00449";533;"Restaurant & Bar";77.0
"FB000577";"2026-01-10";"G00454";120;"Restaurant & Bar";29.0
"FB000578";"2026-01-11";"G00454";120;"Restaurant & Bar";108.0
"FB000579";"2026-02-04";"G00456";130;"Restaurant & Bar";113.0
"FB000580";"2026-06-20";"G00458";430;"Restaurant & Bar";36.0
"FB000581";"2026-06-22";"G00458";430;"Restaurant & Bar";67.0
"FB000582";"2026-06-20";"G00458";430;"Breakfast";32.0
"FB000583";"2026-02-20";"G00459";522;"Restaurant & Bar";55.0
"FB000584";"2026-06-05";"G00460";527;"Restaurant & Bar";62.0
"FB000585";"2026-06-02";"G00460";527;"Restaurant & Bar";80.0
"FB000586";"2026-06-02";"G00460";527;"Breakfast";37.0
"FB000587";"2026-03-16";"G00461";420;"Restaurant & Bar";50.0
"FB000588";"2026-03-15";"G00461";420;"Restaurant & Bar";27.0
"FB000589";"2026-03-13";"G00461";420;"Restaurant & Bar";49.0
"FB000590";"2026-01-03";"G00462";116;"Restaurant & Bar";61.0
"FB000591";"2026-01-03";"G00462";116;"Breakfast";15.0
"FB000592";"2026-01-04";"G00462";116;"Restaurant & Bar";84.0
"FB000593";"2026-05-09";"G00463";317;"Restaurant & Bar";79.0
"FB000594";"2026-03-21";"G00464";310;"Restaurant & Bar";53.0
"FB000595";"2026-03-23";"G00464";310;"Room Service";78.0
"FB000596";"2026-03-22";"G00464";310;"Breakfast";23.0
"FB000597";"2026-06-20";"G00465";201;"Restaurant & Bar";42.0
"FB000598";"2026-03-27";"G00466";202;"Restaurant & Bar";25.0
"FB000599";"2026-01-20";"G00467";231;"Room Service";22.0
"FB000600";"2026-01-08";"G00470";523;"Restaurant & Bar";90.0
"FB000601";"2026-01-25";"G00471";334;"Breakfast";32.0
"FB000602";"2026-01-26";"G00471";334;"Restaurant & Bar";49.0
"FB000603";"2026-01-23";"G00471";334;"Breakfast";12.0
"FB000604";"2026-01-25";"G00471";334;"Restaurant & Bar";41.0
"FB000605";"2026-01-26";"G00471";334;"Restaurant & Bar";65.0
"FB000606";"2026-05-14";"G00472";515;"Restaurant & Bar";57.0
"FB000607";"2026-02-11";"G00473";221;"Room Service";58.0
"FB000608";"2026-02-11";"G00473";221;"Restaurant & Bar";84.0
"FB000609";"2026-02-22";"G00474";203;"Restaurant & Bar";49.0
"FB000610";"2026-03-11";"G00475";103;"Breakfast";14.0
"FB000611";"2026-05-04";"G00478";528;"Restaurant & Bar";36.0
"FB000612";"2026-05-02";"G00478";528;"Restaurant & Bar";47.0
"FB000613";"2026-05-01";"G00478";528;"Room Service";23.0
"FB000614";"2026-05-01";"G00478";528;"Restaurant & Bar";102.0
"FB000615";"2026-03-25";"G00483";233;"Breakfast";31.0
"FB000616";"2026-03-24";"G00483";233;"Restaurant & Bar";41.0
"FB000617";"2026-06-23";"G00485";301;"Room Service";43.0
"FB000618";"2026-06-22";"G00485";301;"Restaurant & Bar";61.0
"FB000619";"2026-03-09";"G00488";201;"Restaurant & Bar";58.0
"FB000620";"2026-03-10";"G00488";201;"Breakfast";17.0
"FB000621";"2026-03-08";"G00488";201;"Restaurant & Bar";36.0
"FB000622";"2026-04-09";"G00490";134;"Restaurant & Bar";54.0
"FB000623";"2026-04-09";"G00490";134;"Breakfast";16.0
"FB000624";"2026-04-10";"G00490";134;"Restaurant & Bar";28.0
"FB000625";"2026-04-11";"G00491";411;"Restaurant & Bar";29.0
"FB000626";"2026-04-11";"G00491";411;"Breakfast";34.0
"FB000627";"2026-04-09";"G00491";411;"Restaurant & Bar";97.0
"FB000628";"2026-06-01";"G00492";123;"Room Service";40.0
"FB000629";"2026-05-16";"G00495";126;"Breakfast";38.0
"FB000630";"2026-05-15";"G00495";126;"Restaurant & Bar";101.0
"FB000631";"2026-04-09";"G00498";408;"Breakfast";24.0
"FB000632";"2026-04-06";"G00498";408;"Restaurant & Bar";51.0
"FB000633";"2026-04-08";"G00498";408;"Breakfast";24.0
"FB000634";"2026-01-24";"G00500";320;"Breakfast";30.0
"FB000635";"2026-01-24";"G00500";320;"Room Service";44.0
"FB000636";"2026-06-04";"G00501";217;"Room Service";33.0
"FB000637";"2026-06-03";"G00501";217;"Breakfast";14.0
"FB000638";"2026-05-23";"G00502";516;"Breakfast";10.0
"FB000639";"2026-05-21";"G00502";516;"Breakfast";16.0
"FB000640";"2026-05-23";"G00502";516;"Breakfast";38.0
"FB000641";"2026-05-22";"G00502";516;"Restaurant & Bar";92.0
"FB000642";"2026-01-26";"G00504";310;"Breakfast";34.0
"FB000643";"2026-01-30";"G00504";310;"Restaurant & Bar";68.0
"FB000644";"2026-01-17";"G00505";312;"Restaurant & Bar";44.0
"FB000645";"2026-01-14";"G00505";312;"Breakfast";28.0
"FB000646";"2026-01-15";"G00505";312;"Breakfast";22.0
"FB000647";"2026-01-18";"G00505";312;"Room Service";82.0
"FB000648";"2026-01-15";"G00505";312;"Restaurant & Bar";86.0
"FB000649";"2026-03-14";"G00507";103;"Breakfast";30.0
"FB000650";"2026-03-13";"G00507";103;"Breakfast";33.0
"FB000651";"2026-03-15";"G00507";103;"Room Service";67.0
"FB000652";"2026-04-28";"G00508";227;"Restaurant & Bar";109.0
"FB000653";"2026-04-27";"G00508";227;"Restaurant & Bar";23.0
"FB000654";"2026-02-06";"G00509";308;"Breakfast";18.0
"FB000655";"2026-02-02";"G00509";308;"Restaurant & Bar";111.0
"FB000656";"2026-05-11";"G00511";504;"Room Service";48.0
"FB000657";"2026-02-08";"G00514";230;"Restaurant & Bar";53.0
"FB000658";"2026-02-22";"G00517";515;"Breakfast";26.0
"FB000659";"2026-02-22";"G00517";515;"Room Service";80.0
"FB000660";"2026-02-21";"G00517";515;"Restaurant & Bar";37.0
"FB000661";"2026-02-11";"G00519";114;"Room Service";24.0
"FB000662";"2026-02-11";"G00519";114;"Breakfast";23.0
"FB000663";"2026-02-12";"G00519";114;"Breakfast";37.0
"FB000664";"2026-02-11";"G00519";114;"Restaurant & Bar";33.0
"FB000665";"2026-02-12";"G00519";114;"Room Service";20.0
"FB000666";"2026-04-07";"G00520";529;"Restaurant & Bar";23.0
"FB000667";"2026-06-22";"G00521";410;"Restaurant & Bar";92.0
"FB000668";"2026-06-26";"G00521";410;"Restaurant & Bar";88.0
"FB000669";"2026-06-22";"G00521";410;"Breakfast";16.0
"FB000670";"2026-06-26";"G00521";410;"Restaurant & Bar";66.0
"FB000671";"2026-05-17";"G00522";328;"Room Service";64.0
"FB000672";"2026-05-18";"G00522";328;"Room Service";29.0
"FB000673";"2026-03-25";"G00523";120;"Restaurant & Bar";22.0
"FB000674";"2026-03-26";"G00523";120;"Restaurant & Bar";25.0
"FB000675";"2026-03-28";"G00523";120;"Breakfast";13.0
"FB000676";"2026-03-28";"G00523";120;"Restaurant & Bar";60.0
"FB000677";"2026-03-23";"G00524";306;"Restaurant & Bar";83.0
"FB000678";"2026-03-25";"G00524";306;"Restaurant & Bar";109.0
"FB000679";"2026-02-17";"G00525";421;"Room Service";58.0
"FB000680";"2026-02-14";"G00525";421;"Restaurant & Bar";38.0
"FB000681";"2026-02-13";"G00526";422;"Restaurant & Bar";99.0
"FB000682";"2026-02-13";"G00526";422;"Breakfast";38.0
"FB000683";"2026-02-14";"G00526";422;"Restaurant & Bar";26.0
"FB000684";"2026-03-03";"G00527";211;"Restaurant & Bar";111.0
"FB000685";"2026-02-27";"G00527";211;"Breakfast";20.0
"FB000686";"2026-04-29";"G00529";310;"Room Service";30.0
"FB000687";"2026-04-28";"G00529";310;"Room Service";50.0
"FB000688";"2026-03-23";"G00530";512;"Restaurant & Bar";37.0
"FB000689";"2026-01-24";"G00531";424;"Room Service";50.0
"FB000690";"2026-05-13";"G00532";325;"Restaurant & Bar";68.0
"FB000691";"2026-05-13";"G00532";325;"Restaurant & Bar";107.0
"FB000692";"2026-05-13";"G00532";325;"Restaurant & Bar";96.0
"FB000693";"2026-04-09";"G00533";225;"Room Service";30.0
"FB000694";"2026-06-25";"G00535";431;"Room Service";70.0
"FB000695";"2026-03-09";"G00536";118;"Restaurant & Bar";72.0
"FB000696";"2026-03-11";"G00536";118;"Restaurant & Bar";109.0
"FB000697";"2026-03-11";"G00536";118;"Restaurant & Bar";88.0
"FB000698";"2026-03-10";"G00536";118;"Restaurant & Bar";32.0
"FB000699";"2026-05-30";"G00537";426;"Room Service";63.0
"FB000700";"2026-05-31";"G00537";426;"Restaurant & Bar";34.0
"FB000701";"2026-05-30";"G00537";426;"Room Service";80.0
"FB000702";"2026-06-21";"G00538";517;"Breakfast";35.0
"FB000703";"2026-06-24";"G00538";517;"Restaurant & Bar";33.0
"FB000704";"2026-02-10";"G00539";413;"Restaurant & Bar";39.0
"FB000705";"2026-02-10";"G00539";413;"Restaurant & Bar";26.0
"FB000706";"2026-04-08";"G00540";221;"Restaurant & Bar";112.0
"FB000707";"2026-06-26";"G00541";519;"Restaurant & Bar";88.0
"FB000708";"2026-06-29";"G00541";519;"Room Service";56.0
"FB000709";"2026-06-26";"G00541";519;"Restaurant & Bar";73.0
"FB000710";"2026-06-29";"G00541";519;"Breakfast";33.0
"FB000711";"2026-06-29";"G00541";519;"Breakfast";23.0
"FB000712";"2026-03-25";"G00543";522;"Restaurant & Bar";92.0
"FB000713";"2026-03-26";"G00543";522;"Restaurant & Bar";53.0
"FB000714";"2026-03-26";"G00543";522;"Restaurant & Bar";101.0
"FB000715";"2026-06-08";"G00545";323;"Breakfast";17.0
"FB000716";"2026-06-05";"G00545";323;"Room Service";21.0
"FB000717";"2026-04-20";"G00546";432;"Restaurant & Bar";28.0
"FB000718";"2026-04-17";"G00546";432;"Room Service";35.0
"FB000719";"2026-04-18";"G00546";432;"Restaurant & Bar";80.0
"FB000720";"2026-04-19";"G00546";432;"Restaurant & Bar";83.0
"FB000721";"2026-01-05";"G00547";503;"Restaurant & Bar";86.0
"FB000722";"2026-01-04";"G00547";503;"Room Service";74.0
"FB000723";"2026-05-06";"G00549";227;"Restaurant & Bar";60.0
"FB000724";"2026-03-03";"G00552";324;"Restaurant & Bar";87.0
"FB000725";"2026-03-03";"G00552";324;"Restaurant & Bar";38.0
"FB000726";"2026-02-22";"G00553";526;"Room Service";41.0
"FB000727";"2026-02-19";"G00553";526;"Breakfast";35.0
"FB000728";"2026-02-17";"G00553";526;"Room Service";47.0
"FB000729";"2026-02-21";"G00553";526;"Room Service";67.0
"FB000730";"2026-06-23";"G00554";401;"Restaurant & Bar";88.0
"FB000731";"2026-06-23";"G00554";401;"Restaurant & Bar";111.0
"FB000732";"2026-06-23";"G00554";401;"Restaurant & Bar";47.0
"FB000733";"2026-01-15";"G00555";401;"Breakfast";35.0
"FB000734";"2026-01-18";"G00555";401;"Restaurant & Bar";83.0
"FB000735";"2026-01-17";"G00555";401;"Restaurant & Bar";64.0
"FB000736";"2026-01-18";"G00555";401;"Restaurant & Bar";89.0
"FB000737";"2026-03-11";"G00556";311;"Restaurant & Bar";87.0
"FB000738";"2026-03-18";"G00556";311;"Restaurant & Bar";81.0
"FB000739";"2026-03-16";"G00556";311;"Restaurant & Bar";26.0
"FB000740";"2026-01-27";"G00557";504;"Restaurant & Bar";64.0
"FB000741";"2026-06-30";"G00559";520;"Restaurant & Bar";41.0
"FB000742";"2026-05-03";"G00560";519;"Restaurant & Bar";81.0
"FB000743";"2026-05-03";"G00560";519;"Restaurant & Bar";24.0
"FB000744";"2026-05-04";"G00560";519;"Room Service";30.0
"FB000745";"2026-05-29";"G00561";402;"Room Service";85.0
"FB000746";"2026-05-02";"G00562";305;"Restaurant & Bar";93.0
"FB000747";"2026-05-02";"G00562";305;"Room Service";62.0
"FB000748";"2026-05-05";"G00562";305;"Restaurant & Bar";23.0
"FB000749";"2026-05-07";"G00562";305;"Restaurant & Bar";96.0
"FB000750";"2026-04-28";"G00563";225;"Restaurant & Bar";74.0
"FB000751";"2026-04-26";"G00563";225;"Restaurant & Bar";21.0
"FB000752";"2026-02-10";"G00564";319;"Breakfast";13.0
"FB000753";"2026-02-11";"G00564";319;"Restaurant & Bar";71.0
"FB000754";"2026-04-07";"G00565";414;"Room Service";77.0
