"guest_id";"room_number";"checkout_date";"checkout_status";"unpaid_amount";"disputed_amount"
"G00493";325;"2026-05-30";"Paid";0.0;0.0
"G00494";201;"2026-03-14";"Paid";0.0;0.0
"G00495";126;"2026-05-16";"Paid";0.0;0.0
"G00496";105;"2026-06-27";"Paid";0.0;0.0
"G00497";206;"2026-02-26";"Paid";0.0;0.0
"G00498";408;"2026-04-09";"Unpaid";82.4;0.0
"G00499";315;"2026-02-05";"Paid";0.0;0.0
"G00500";320;"2026-01-25";"Paid";0.0;0.0
"G00501";217;"2026-06-04";"Paid";0.0;0.0
"G00502";516;"2026-05-23";"Disputed";152.19;152.19
"G00503";333;"2026-05-17";"Paid";0.0;0.0
"G00504";310;"2026-01-31";"Paid";0.0;0.0
"G00505";312;"2026-01-18";"Paid";0.0;0.0
"G00506";217;"2026-06-11";"Paid";0.0;0.0
"G00507";103;"2026-03-15";"Paid";0.0;0.0
"G00508";227;"2026-04-28";"Paid";0.0;0.0
"G00509";308;"2026-02-07";"Unpaid";99.9;0.0
"G00510";230;"2026-04-23";"Paid";0.0;0.0
"G00511";504;"2026-05-12";"Paid";0.0;0.0
"G00512";434;"2026-05-06";"Paid";0.0;0.0
"G00513";229;"2026-06-28";"Paid";0.0;0.0
"G00514";230;"2026-02-12";"Paid";0.0;0.0
"G00515";222;"2026-06-15";"Paid";0.0;0.0
"G00516";204;"2026-02-07";"Paid";0.0;0.0
"G00517";515;"2026-02-22";"Disputed";66.16;66.16
"G00518";333;"2026-05-05";"Paid";0.0;0.0
"G00519";114;"2026-02-12";"Paid";0.0;0.0
"G00520";529;"2026-04-11";"Paid";0.0;0.0
"G00521";410;"2026-06-27";"Paid";0.0;0.0
"G00522";328;"2026-05-18";"Paid";0.0;0.0
"G00523";120;"2026-03-30";"Disputed";16.61;16.61
"G00524";306;"2026-03-27";"Paid";0.0;0.0
"G00525";421;"2026-02-17";"Disputed";0.0;57.89
"G00526";422;"2026-02-16";"Paid";0.0;0.0
"G00527";211;"2026-03-04";"Paid";0.0;0.0
"G00528";524;"2026-04-01";"Paid";0.0;0.0
"G00529";310;"2026-05-02";"Disputed";62.06;62.06
"G00530";512;"2026-03-24";"Disputed";25.81;25.81
"G00531";424;"2026-01-26";"Paid";0.0;0.0
"G00532";325;"2026-05-14";"Paid";0.0;0.0
"G00533";225;"2026-04-09";"Unpaid";17.42;0.0
"G00534";333;"2026-05-08";"Paid";0.0;0.0
"G00535";431;"2026-06-26";"Paid";0.0;0.0
"G00536";118;"2026-03-11";"Paid";0.0;0.0
"G00537";426;"2026-05-31";"Disputed";113.57;113.57
"G00538";517;"2026-06-24";"Paid";0.0;0.0
"G00539";413;"2026-02-11";"Paid";0.0;0.0
"G00540";221;"2026-04-09";"Disputed";111.76;111.76
"G00541";519;"2026-06-30";"Paid";0.0;0.0
"G00542";330;"2026-05-18";"Paid";0.0;0.0
"G00543";522;"2026-03-27";"Paid";0.0;0.0
"G00544";324;"2026-06-24";"Paid";0.0;0.0
"G00545";323;"2026-06-08";"Paid";0.0;0.0
"G00546";432;"2026-04-21";"Paid";0.0;0.0
"G00547";503;"2026-01-06";"Disputed";104.03;104.03
"G00548";134;"2026-03-08";"Paid";0.0;0.0
"G00549";227;"2026-05-10";"Unpaid";58.81;0.0
"G00550";524;"2026-06-02";"Paid";0.0;0.0
"G00551";425;"2026-02-20";"Paid";0.0;0.0
"G00552";324;"2026-03-04";"Paid";0.0;0.0
"G00553";526;"2026-02-23";"Paid";0.0;0.0
"G00554";401;"2026-06-23";"Unpaid";217.86;0.0
"G00555";401;"2026-01-20";"Unpaid";140.85;0.0
"G00556";311;"2026-03-18";"Paid";0.0;0.0
"G00557";504;"2026-01-28";"Unpaid";17.4;0.0
"G00558";425;"2026-06-14";"Paid";0.0;0.0
"G00559";520;"2026-06-30";"Paid";0.0;0.0
"G00560";519;"2026-05-04";"Paid";0.0;0.0
"G00561";402;"2026-05-30";"Paid";0.0;0.0
"G00562";305;"2026-05-08";"Paid";0.0;0.0
"G00563";225;"2026-04-29";"Paid";0.0;0.0
"G00564";319;"2026-02-11";"Unpaid";77.33;0.0
"G00565";414;"2026-04-08";"Paid";0.0;0.0
"G00566";411;"2026-03-18";"Paid";0.0;0.0
"G00567";522;"2026-04-06";"Paid";0.0;0.0
"G00568";109;"2026-02-25";"Paid";0.0;0.0
"G00569";134;"2026-01-20";"Paid";0.0;0.0
"G00570";218;"2026-06-02";"Paid";0.0;0.0
"G00571";420;"2026-06-21";"Paid";0.0;0.0
"G00572";530;"2026-04-02";"Paid";0.0;0.0
"G00573";123;"2026-04-01";"Paid";0.0;0.0
"G00574";129;"2026-03-12";"Paid";0.0;0.0
"G00575";331;"2026-03-30";"Paid";0.0;0.0
"G00576";532;"2026-02-02";"Paid";0.0;0.0
"G00577";229;"2026-06-30";"Paid";0.0;0.0
"G00578";232;"2026-04-22";"Paid";0.0;0.0
"G00579";429;"2026-02-02";"Paid";0.0;0.0
"G00580";129;"2026-04-05";"Unpaid";273.97;0.0
"G00581";229;"2026-05-06";"Disputed";28.76;28.76
"G00582";421;"2026-01-19";"Paid";0.0;0.0
"G00583";429;"2026-03-31";"Disputed";87.95;87.95
"G00584";329;"2026-03-28";"Paid";0.0;0.0
"G00585";433;"2026-02-20";"Paid";0.0;0.0
"G00586";118;"2026-01-06";"Paid";0.0;0.0
"G00587";108;"2026-03-15";"Paid";0.0;0.0
"G00588";108;"2026-01-09";"Paid";0.0;0.0
"G00589";122;"2026-02-25";"Paid";0.0;0.0
"G00590";229;"2026-03-18";"Paid";0.0;0.0
"G00591";321;"2026-01-19";"Paid";0.0;0.0
"G00592";225;"2026-03-31";"Disputed";0.0;20.59
"G00593";114;"2026-03-13";"Paid";0.0;0.0
"G00594";310;"2026-06-30";"Paid";0.0;0.0
"G00595";202;"2026-01-25";"Paid";0.0;0.0
"G00596";315;"2026-06-19";"Paid";0.0;0.0
"G00597";510;"2026-04-28";"Paid";0.0;0.0
"G00598";527;"2026-03-02";"Paid";0.0;0.0
"G00599";134;"2026-01-17";"Paid";0.0;0.0
"G00600";319;"2026-04-26";"Paid";0.0;0.0
"G00601";409;"2026-01-24";"Paid";0.0;0.0
"G00602";524;"2026-01-14";"Paid";0.0;0.0
"G00603";516;"2026-01-13";"Paid";0.0;0.0
"G00604";110;"2026-05-03";"Paid";0.0;0.0
"G00605";516;"2026-04-10";"Unpaid";11.36;0.0
"G00606";505;"2026-01-11";"Paid";0.0;0.0
"G00607";121;"2026-02-22";"Paid";0.0;0.0
"G00608";425;"2026-03-17";"Paid";0.0;0.0
"G00609";511;"2026-05-01";"Paid";0.0;0.0
"G00610";428;"2026-02-12";"Paid";0.0;0.0
"G00611";520;"2026-06-11";"Unpaid";20.3;0.0
"G00612";233;"2026-01-14";"Paid";0.0;0.0
"G00613";125;"2026-05-30";"Paid";0.0;0.0
"G00614";306;"2026-03-05";"Unpaid";20.25;0.0
"G00615";307;"2026-05-16";"Paid";0.0;0.0
"G00616";515;"2026-06-19";"Disputed";34.99;34.99
"G00617";105;"2026-01-21";"Disputed";115.55;115.55
"G00618";416;"2026-04-05";"Paid";0.0;0.0
"G00619";533;"2026-04-19";"Unpaid";175.51;0.0
"G00620";415;"2026-05-28";"Paid";0.0;0.0
"G00621";509;"2026-06-09";"Paid";0.0;0.0
"G00622";321;"2026-02-12";"Disputed";0.0;45.57
"G00623";124;"2026-06-12";"Paid";0.0;0.0
"G00624";121;"2026-04-02";"Paid";0.0;0.0
"G00625";318;"2026-03-14";"Paid";0.0;0.0
"G00626";406;"2026-05-04";"Paid";0.0;0.0
"G00627";401;"2026-01-12";"Paid";0.0;0.0
"G00628";514;"2026-06-29";"Paid";0.0;0.0
"G00629";411;"2026-06-12";"Unpaid";49.95;0.0
"G00630";412;"2026-02-02";"Paid";0.0;0.0
"G00631";403;"2026-01-30";"Paid";0.0;0.0
"G00632";427;"2026-02-04";"Unpaid";39.7;0.0
"G00633";516;"2026-03-18";"Paid";0.0;0.0
"G00634";428;"2026-06-22";"Paid";0.0;0.0
"G00635";331;"2026-01-02";"Paid";0.0;0.0
"G00636";221;"2026-04-13";"Paid";0.0;0.0
"G00637";111;"2026-03-12";"Paid";0.0;0.0
"G00638";114;"2026-04-17";"Paid";0.0;0.0
"G00639";531;"2026-02-27";"Paid";0.0;0.0
"G00640";527;"2026-01-20";"Paid";0.0;0.0
"G00641";301;"2026-03-17";"Paid";0.0;0.0
"G00642";209;"2026-04-04";"Paid";0.0;0.0
"G00643";320;"2026-02-06";"Paid";0.0;0.0
"G00644";124;"2026-02-23";"Unpaid";49.35;0.0
"G00645";122;"2026-01-15";"Paid";0.0;0.0
"G00646";223;"2026-05-19";"Paid";0.0;0.0
"G00647";418;"2026-04-21";"Paid";0.0;0.0
"G00648";521;"2026-04-13";"Paid";0.0;0.0
"G00649";413;"2026-01-21";"Paid";0.0;0.0
"G00650";421;"2026-02-14";"Disputed";162.39;162.39
"G00651";108;"2026-02-15";"Disputed";26.48;26.48
"G00652";309;"2026-01-08";"Paid";0.0;0.0
"G00653";417;"2026-02-05";"Paid";0.0;0.0
"G00654";223;"2026-05-03";"Paid";0.0;0.0
"G00655";434;"2026-03-23";"Paid";0.0;0.0
"G00656";320;"2026-01-05";"Paid";0.0;0.0
"G00657";312;"2026-04-11";"Paid";0.0;0.0
"G00658";508;"2026-06-27";"Paid";0.0;0.0
"G00659";104;"2026-01-10";"Paid";0.0;0.0
"G00660";434;"2026-03-30";"Paid";0.0;0.0
"G00661";421;"2026-04-01";"Paid";0.0;0.0
"G00662";109;"2026-05-01";"Paid";0.0;0.0
"G00663";206;"2026-06-26";"Paid";0.0;0.0
"G00664";124;"2026-06-14";"Paid";0.0;0.0
"G00665";319;"2026-02-03";"Paid";0.0;0.0
"G00666";302;"2026-03-14";"Paid";0.0;0.0
"G00667";502;"2026-01-30";"Paid";0.0;0.0
"G00668";208;"2026-05-21";"Disputed";107.99;107.99
"G00669";106;"2026-04-28";"Paid";0.0;0.0
"G00670";505;"2026-05-27";"Paid";0.0;0.0
"G00671";214;"2026-04-02";"Paid";0.0;0.0
"G00672";323;"2026-01-26";"Paid";0.0;0.0
"G00673";207;"2026-06-29";"Paid";0.0;0.0
"G00674";134;"2026-04-03";"Paid";0.0;0.0
"G00675";216;"2026-01-25";"Paid";0.0;0.0
"G00676";520;"2026-04-17";"Paid";0.0;0.0
"G00677";331;"2026-06-24";"Paid";0.0;0.0
"G00678";417;"2026-01-03";"Paid";0.0;0.0
"G00679";520;"2026-06-29";"Paid";0.0;0.0
"G00680";404;"2026-03-09";"Disputed";75.46;75.46
"G00681";203;"2026-01-15";"Unpaid";128.53;0.0
"G00682";215;"2026-02-16";"Paid";0.0;0.0
"G00683";530;"2026-06-12";"Paid";0.0;0.0
"G00684";224;"2026-06-13";"Paid";0.0;0.0
"G00685";530;"2026-04-15";"Paid";0.0;0.0
"G00686";321;"2026-04-06";"Paid";0.0;0.0
"G00687";218;"2026-04-12";"Paid";0.0;0.0
"G00688";121;"2026-06-15";"Paid";0.0;0.0
"G00689";122;"2026-02-24";"Paid";0.0;0.0
"G00690";229;"2026-02-01";"Paid";0.0;0.0
"G00691";102;"2026-02-12";"Paid";0.0;0.0
"G00692";316;"2026-03-01";"Paid";0.0;0.0
"G00693";204;"2026-03-28";"Paid";0.0;0.0
"G00694";406;"2026-04-15";"Paid";0.0;0.0
"G00695";209;"2026-01-29";"Paid";0.0;0.0
"G00696";513;"2026-02-22";"Unpaid";15.53;0.0
"G00697";316;"2026-03-12";"Paid";0.0;0.0
"G00698";434;"2026-01-26";"Paid";0.0;0.0
"G00699";124;"2026-06-12";"Unpaid";143.32;0.0
"G00700";515;"2026-05-09";"Paid";0.0;0.0
"G00701";423;"2026-03-09";"Paid";0.0;0.0
"G00702";118;"2026-02-04";"Paid";0.0;0.0
"G00703";126;"2026-02-05";"Paid";0.0;0.0
"G00704";432;"2026-01-03";"Paid";0.0;0.0
"G00705";123;"2026-03-04";"Paid";0.0;0.0
"G00706";527;"2026-05-23";"Paid";0.0;0.0
"G00707";420;"2026-03-12";"Paid";0.0;0.0
"G00708";108;"2026-04-22";"Paid";0.0;0.0
"G00709";207;"2026-02-17";"Paid";0.0;0.0
"G00710";329;"2026-03-06";"Paid";0.0;0.0
"G00711";116;"2026-06-30";"Paid";0.0;0.0
"G00712";324;"2026-05-09";"Paid";0.0;0.0
"G00713";126;"2026-05-28";"Unpaid";32.35;0.0
"G00714";307;"2026-06-08";"Paid";0.0;0.0
"G00715";102;"2026-05-08";"Unpaid";143.1;0.0
"G00716";308;"2026-03-24";"Disputed";61.88;61.88
"G00717";218;"2026-03-08";"Paid";0.0;0.0
"G00718";321;"2026-06-14";"Paid";0.0;0.0
"G00719";313;"2026-05-22";"Paid";0.0;0.0
"G00720";525;"2026-06-09";"Paid";0.0;0.0
"G00721";214;"2026-05-29";"Paid";0.0;0.0
"G00722";321;"2026-02-03";"Paid";0.0;0.0
"G00723";129;"2026-05-17";"Paid";0.0;0.0
"G00724";525;"2026-03-13";"Disputed";40.62;40.62
"G00725";527;"2026-03-25";"Paid";0.0;0.0
"G00726";533;"2026-06-21";"Paid";0.0;0.0
"G00727";219;"2026-06-05";"Paid";0.0;0.0
"G00728";502;"2026-04-26";"Paid";0.0;0.0
"G00729";224;"2026-06-04";"Paid";0.0;0.0
"G00730";225;"2026-06-02";"Paid";0.0;0.0
"G00731";411;"2026-06-06";"Paid";0.0;0.0
"G00732";527;"2026-04-18";"Paid";0.0;0.0
"G00733";206;"2026-02-14";"Paid";0.0;0.0
"G00734";401;"2026-04-22";"Paid";0.0;0.0
"G00735";506;"2026-04-25";"Paid";0.0;0.0
"G00736";501;"2026-05-28";"Paid";0.0;0.0
"G00737";326;"2026-01-30";"Paid";0.0;0.0
"G00738";501;"2026-06-05";"Disputed";0.0;17.43
"G00739";421;"2026-03-27";"Unpaid";10.3;0.0
"G00740";515;"2026-06-29";"Paid";0.0;0.0
"G00741";528;"2026-04-18";"Paid";0.0;0.0
"G00742";106;"2026-01-22";"Paid";0.0;0.0
"G00743";411;"2026-04-29";"Paid";0.0;0.0
"G00744";502;"2026-03-22";"Paid";0.0;0.0
"G00745";110;"2026-05-15";"Paid";0.0;0.0
"G00746";411;"2026-03-05";"Paid";0.0;0.0
"G00747";503;"2026-05-15";"Paid";0.0;0.0
"G00748";403;"2026-03-27";"Paid";0.0;0.0
"G00749";532;"2026-06-30";"Paid";0.0;0.0
"G00750";412;"2026-06-14";"Paid";0.0;0.0
"G00751";131;"2026-06-20";"Paid";0.0;0.0
"G00752";204;"2026-01-07";"Paid";0.0;0.0
"G00753";305;"2026-05-07";"Unpaid";11.13;0.0
"G00754";313;"2026-03-11";"Unpaid";11.31;0.0
"G00755";215;"2026-02-17";"Paid";0.0;0.0
"G00756";501;"2026-02-04";"Paid";0.0;0.0
"G00757";122;"2026-01-07";"Unpaid";126.02;0.0
"G00758";410;"2026-03-06";"Paid";0.0;0.0
"G00759";101;"2026-06-09";"Paid";0.0;0.0
"G00760";132;"2026-06-05";"Paid";0.0;0.0
"G00761";409;"2026-02-09";"Paid";0.0;0.0
"G00762";231;"2026-05-07";"Unpaid";46.07;0.0
"G00763";207;"2026-02-13";"Paid";0.0;0.0
"G00764";126;"2026-02-08";"Paid";0.0;0.0
"G00765";104;"2026-02-24";"Paid";0.0;0.0
"G00766";221;"2026-02-13";"Paid";0.0;0.0
"G00767";310;"2026-03-15";"Unpaid";52.3;0.0
"G00768";532;"2026-03-03";"Paid";0.0;0.0
"G00769";302;"2026-06-15";"Paid";0.0;0.0
"G00770";217;"2026-03-09";"Paid";0.0;0.0
"G00771";218;"2026-02-11";"Paid";0.0;0.0
"G00772";134;"2026-03-30";"Paid";0.0;0.0
"G00773";416;"2026-03-14";"Paid";0.0;0.0
"G00774";320;"2026-04-22";"Paid";0.0;0.0
"G00775";422;"2026-04-02";"Paid";0.0;0.0
"G00776";428;"2026-04-15";"Unpaid";142.03;0.0
"G00777";425;"2026-06-13";"Paid";0.0;0.0
"G00778";133;"2026-01-16";"Paid";0.0;0.0
"G00779";208;"2026-03-09";"Paid";0.0;0.0
"G00780";307;"2026-06-06";"Paid";0.0;0.0
"G00781";212;"2026-05-27";"Paid";0.0;0.0
"G00782";104;"2026-06-30";"Paid";0.0;0.0
"G00783";408;"2026-02-27";"Paid";0.0;0.0
"G00784";231;"2026-01-16";"Paid";0.0;0.0
"G00785";410;"2026-04-07";"Paid";0.0;0.0
"G00786";216;"2026-04-27";"Paid";0.0;0.0
"G00787";124;"2026-04-20";"Disputed";26.67;26.67
"G00788";106;"2026-02-21";"Paid";0.0;0.0
"G00789";109;"2026-02-14";"Paid";0.0;0.0
"G00790";520;"2026-05-15";"Unpaid";35.0;0.0
"G00791";428;"2026-01-11";"Paid";0.0;0.0
"G00792";132;"2026-02-26";"Paid";0.0;0.0
"G00793";424;"2026-03-23";"Paid";0.0;0.0
"G00794";504;"2026-03-26";"Paid";0.0;0.0
"G00795";433;"2026-03-01";"Paid";0.0;0.0
"G00796";313;"2026-02-12";"Paid";0.0;0.0
"G00797";415;"2026-04-05";"Paid";0.0;0.0
"G00798";118;"2026-01-24";"Paid";0.0;0.0
"G00799";129;"2026-01-20";"Paid";0.0;0.0
"G00800";105;"2026-04-14";"Paid";0.0;0.0
"G00801";201;"2026-03-08";"Paid";0.0;0.0
"G00802";317;"2026-06-05";"Paid";0.0;0.0
"G00803";520;"2026-04-14";"Paid";0.0;0.0
"G00804";134;"2026-04-24";"Paid";0.0;0.0
"G00805";132;"2026-02-10";"Paid";0.0;0.0
"G00806";534;"2026-05-25";"Paid";0.0;0.0
"G00807";421;"2026-05-20";"Paid";0.0;0.0
"G00808";417;"2026-05-19";"Paid";0.0;0.0
"G00809";425;"2026-06-04";"Paid";0.0;0.0
"G00810";515;"2026-04-11";"Paid";0.0;0.0
"G00811";521;"2026-05-02";"Paid";0.0;0.0
"G00812";301;"2026-01-07";"Paid";0.0;0.0
"G00813";402;"2026-01-12";"Paid";0.0;0.0
"G00814";414;"2026-03-31";"Paid";0.0;0.0
"G00815";306;"2026-01-30";"Paid";0.0;0.0
"G00816";502;"2026-05-07";"Paid";0.0;0.0
"G00817";523;"2026-04-27";"Paid";0.0;0.0
"G00818";415;"2026-02-17";"Unpaid";76.24;0.0
"G00819";304;"2026-06-30";"Paid";0.0;0.0
"G00820";405;"2026-05-28";"Unpaid";24.51;0.0
"G00821";332;"2026-05-10";"Paid";0.0;0.0
"G00822";111;"2026-05-06";"Paid";0.0;0.0
"G00823";316;"2026-01-08";"Disputed";71.12;71.12
"G00824";419;"2026-06-16";"Paid";0.0;0.0
"G00825";428;"2026-05-04";"Paid";0.0;0.0
"G00826";423;"2026-02-18";"Paid";0.0;0.0
"G00827";425;"2026-02-03";"Paid";0.0;0.0
"G00828";111;"2026-01-07";"Paid";0.0;0.0
"G00829";505;"2026-03-06";"Paid";0.0;0.0
"G00830";534;"2026-06-13";"Paid";0.0;0.0
"G00831";427;"2026-01-10";"Paid";0.0;0.0
"G00832";112;"2026-03-07";"Paid";0.0;0.0
"G00833";407;"2026-06-19";"Paid";0.0;0.0
"G00834";528;"2026-01-25";"Paid";0.0;0.0
"G00835";332;"2026-06-15";"Paid";0.0;0.0
"G00836";208;"2026-02-02";"Paid";0.0;0.0
"G00837";303;"2026-03-01";"Disputed";241.36;241.36
"G00838";428;"2026-04-06";"Paid";0.0;0.0
"G00839";431;"2026-06-09";"Paid";0.0;0.0
"G00840";427;"2026-05-15";"Unpaid";32.52;0.0
"G00841";416;"2026-05-28";"Paid";0.0;0.0
"G00842";532;"2026-05-25";"Paid";0.0;0.0
"G00843";102;"2026-05-04";"Paid";0.0;0.0
"G00844";316;"2026-01-29";"Paid";0.0;0.0
"G00845";234;"2026-05-03";"Paid";0.0;0.0
"G00846";206;"2026-04-22";"Paid";0.0;0.0
"G00847";209;"2026-03-28";"Paid";0.0;0.0
"G00848";127;"2026-03-20";"Paid";0.0;0.0
"G00849";527;"2026-04-02";"Paid";0.0;0.0
"G00850";326;"2026-06-30";"Paid";0.0;0.0
"G00851";318;"2026-03-23";"Paid";0.0;0.0
"G00852";406;"2026-04-20";"Paid";0.0;0.0
"G00853";523;"2026-04-21";"Paid";0.0;0.0
"G00854";423;"2026-02-03";"Paid";0.0;0.0
"G00855";401;"2026-05-05";"Paid";0.0;0.0
"G00856";401;"2026-01-10";"Disputed";0.0;103.9
"G00857";110;"2026-01-30";"Paid";0.0;0.0
"G00858";119;"2026-04-17";"Paid";0.0;0.0
"G00859";225;"2026-03-23";"Paid";0.0;0.0
"G00860";522;"2026-04-01";"Paid";0.0;0.0
"G00861";511;"2026-04-05";"Paid";0.0;0.0
"G00862";429;"2026-06-30";"Paid";0.0;0.0
"G00863";217;"2026-06-01";"Paid";0.0;0.0
"G00864";311;"2026-03-08";"Paid";0.0;0.0
"G00865";124;"2026-01-11";"Paid";0.0;0.0
"G00866";207;"2026-06-23";"Paid";0.0;0.0
"G00867";306;"2026-04-03";"Paid";0.0;0.0
"G00868";323;"2026-03-19";"Paid";0.0;0.0
"G00869";431;"2026-05-11";"Paid";0.0;0.0
"G00870";426;"2026-05-18";"Disputed";30.36;30.36
"G00871";104;"2026-01-21";"Paid";0.0;0.0
"G00872";208;"2026-05-13";"Paid";0.0;0.0
"G00873";530;"2026-06-30";"Paid";0.0;0.0
"G00874";218;"2026-06-06";"Paid";0.0;0.0
"G00875";133;"2026-04-20";"Paid";0.0;0.0
"G00876";204;"2026-03-23";"Paid";0.0;0.0
"G00877";412;"2026-06-25";"Paid";0.0;0.0
"G00878";124;"2026-01-16";"Paid";0.0;0.0
"G00879";106;"2026-02-09";"Paid";0.0;0.0
"G00880";309;"2026-06-02";"Paid";0.0;0.0
"G00881";302;"2026-05-25";"Paid";0.0;0.0
"G00882";431;"2026-06-28";"Paid";0.0;0.0
"G00883";313;"2026-02-15";"Paid";0.0;0.0
"G00884";402;"2026-03-01";"Paid";0.0;0.0
"G00885";215;"2026-02-23";"Paid";0.0;0.0
"G00886";310;"2026-03-03";"Paid";0.0;0.0
"G00887";110;"2026-02-28";"Paid";0.0;0.0
"G00888";215;"2026-04-11";"Paid";0.0;0.0
"G00889";525;"2026-03-06";"Paid";0.0;0.0
"G00890";322;"2026-06-22";"Paid";0.0;0.0
"G00891";321;"2026-02-22";"Paid";0.0;0.0
"G00892";211;"2026-04-02";"Paid";0.0;0.0
"G00893";206;"2026-03-08";"Unpaid";21.35;0.0
"G00894";303;"2026-01-30";"Paid";0.0;0.0
"G00895";209;"2026-05-11";"Paid";0.0;0.0
"G00896";127;"2026-01-06";"Paid";0.0;0.0
"G00897";404;"2026-01-18";"Paid";0.0;0.0
"G00898";403;"2026-02-27";"Paid";0.0;0.0
"G00899";304;"2026-01-20";"Paid";0.0;0.0
"G00900";405;"2026-05-09";"Paid";0.0;0.0
"G00901";407;"2026-01-04";"Paid";0.0;0.0
"G00902";213;"2026-01-24";"Paid";0.0;0.0
"G00903";225;"2026-04-24";"Paid";0.0;0.0
"G00904";308;"2026-03-23";"Paid";0.0;0.0
"G00905";310;"2026-05-06";"Paid";0.0;0.0
"G00906";507;"2026-03-29";"Paid";0.0;0.0
"G00907";432;"2026-02-15";"Unpaid";18.4;0.0
"G00908";403;"2026-06-25";"Unpaid";44.49;0.0
"G00909";216;"2026-01-29";"Paid";0.0;0.0
"G00910";327;"2026-02-13";"Paid";0.0;0.0
"G00911";420;"2026-06-20";"Paid";0.0;0.0
"G00912";228;"2026-01-15";"Disputed";0.0;15.42
"G00913";310;"2026-03-28";"Paid";0.0;0.0
"G00914";220;"2026-02-19";"Paid";0.0;0.0
"G00915";430;"2026-04-07";"Paid";0.0;0.0
"G00916";115;"2026-03-18";"Disputed";48.74;48.74
"G00917";503;"2026-04-15";"Unpaid";24.35;0.0
"G00918";427;"2026-03-13";"Paid";0.0;0.0
"G00919";222;"2026-04-21";"Paid";0.0;0.0
"G00920";231;"2026-02-06";"Paid";0.0;0.0
"G00921";424;"2026-05-02";"Paid";0.0;0.0
"G00922";218;"2026-05-15";"Paid";0.0;0.0
"G00923";518;"2026-01-15";"Paid";0.0;0.0
"G00924";525;"2026-06-07";"Disputed";129.49;129.49
"G00925";319;"2026-06-06";"Paid";0.0;0.0
"G00926";407;"2026-06-17";"Paid";0.0;0.0
"G00927";431;"2026-01-21";"Paid";0.0;0.0
"G00928";516;"2026-05-01";"Paid";0.0;0.0
"G00929";503;"2026-04-13";"Paid";0.0;0.0
"G00930";513;"2026-02-28";"Paid";0.0;0.0
"G00931";128;"2026-01-07";"Paid";0.0;0.0
"G00932";309;"2026-02-20";"Paid";0.0;0.0
"G00933";418;"2026-05-05";"Paid";0.0;0.0
"G00934";514;"2026-06-27";"Unpaid";138.53;0.0
"G00935";121;"2026-01-06";"Paid";0.0;0.0
"G00936";427;"2026-04-26";"Disputed";41.56;41.56
"G00937";411;"2026-05-20";"Paid";0.0;0.0
"G00938";225;"2026-04-15";"Paid";0.0;0.0
"G00939";226;"2026-03-08";"Unpaid";10.16;0.0
"G00940";525;"2026-06-19";"Paid";0.0;0.0
"G00941";410;"2026-02-24";"Disputed";0.0;17.03
"G00942";406;"2026-04-06";"Paid";0.0;0.0
"G00943";409;"2026-04-15";"Paid";0.0;0.0
"G00944";324;"2026-03-09";"Paid";0.0;0.0
"G00945";434;"2026-03-21";"Paid";0.0;0.0
"G00946";332;"2026-01-24";"Paid";0.0;0.0
"G00947";228;"2026-05-15";"Paid";0.0;0.0
"G00948";203;"2026-05-21";"Unpaid";13.25;0.0
"G00949";230;"2026-05-21";"Paid";0.0;0.0
"G00950";304;"2026-06-15";"Paid";0.0;0.0
"G00951";514;"2026-02-20";"Paid";0.0;0.0
"G00952";321;"2026-02-17";"Paid";0.0;0.0
"G00953";402;"2026-01-26";"Paid";0.0;0.0
"G00954";111;"2026-06-20";"Paid";0.0;0.0
"G00955";107;"2026-03-02";"Paid";0.0;0.0
"G00956";533;"2026-04-10";"Paid";0.0;0.0
"G00957";423;"2026-03-19";"Paid";0.0;0.0
"G00958";502;"2026-04-25";"Paid";0.0;0.0
"G00959";517;"2026-02-13";"Unpaid";17.1;0.0
"G00960";411;"2026-04-30";"Paid";0.0;0.0
"G00961";329;"2026-06-12";"Paid";0.0;0.0
"G00962";502;"2026-06-03";"Paid";0.0;0.0
"G00963";205;"2026-03-27";"Disputed";69.17;69.17
"G00964";213;"2026-03-26";"Paid";0.0;0.0
"G00965";214;"2026-05-15";"Paid";0.0;0.0
"G00966";406;"2026-04-02";"Unpaid";103.08;0.0
"G00967";118;"2026-01-04";"Paid";0.0;0.0
"G00968";104;"2026-02-08";"Paid";0.0;0.0
"G00969";504;"2026-04-08";"Disputed";0.0;21.29
"G00970";420;"2026-01-28";"Paid";0.0;0.0
"G00971";229;"2026-05-17";"Paid";0.0;0.0
"G00972";526;"2026-05-19";"Unpaid";61.14;0.0
"G00973";513;"2026-06-25";"Paid";0.0;0.0
"G00974";303;"2026-01-31";"Unpaid";37.98;0.0
"G00975";429;"2026-03-26";"Unpaid";55.92;0.0
"G00976";511;"2026-04-24";"Paid";0.0;0.0
"G00977";430;"2026-06-01";"Paid";0.0;0.0
"G00978";314;"2026-04-25";"Paid";0.0;0.0
"G00979";515;"2026-06-24";"Paid";0.0;0.0
"G00980";515;"2026-05-09";"Unpaid";33.58;0.0
"G00981";408;"2026-03-23";"Paid";0.0;0.0
"G00982";412;"2026-06-11";"Paid";0.0;0.0
"G00983";228;"2026-02-06";"Paid";0.0;0.0
"G00984";413;"2026-02-01";"Paid";0.0;0.0
"G00985";413;"2026-04-12";"Unpaid";12.51;0.0
